Année,Mois,Jour,Saison,Consommation (MW),Production (MW),Energies renouvelables (MW),Température moyenne (°C),Température référence (°C),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Bioénergies (MW)
2016,4,6,1,2703041.0,3058302.0,718732.0,11.0,10.7,174314.0,2165256.0,189647.0,53847.0,430901.0,44337.0
2016,4,7,1,2765960.0,3080267.0,711794.0,9.2,10.8,202616.0,2165857.0,162986.0,54585.0,450089.0,44134.0
2016,4,8,1,2824271.0,3129388.0,665699.0,8.4,11.0,264293.0,2199396.0,73015.0,51323.0,495212.0,46149.0
2016,4,9,1,2561166.0,2776179.0,633826.0,8.6,11.1,115294.0,2027059.0,107143.0,47891.0,431615.0,47177.0
2016,4,10,1,2362678.0,2588322.0,586066.0,10.9,11.2,54106.0,1948150.0,142256.0,69507.0,327640.0,46663.0
2016,4,11,1,2598571.0,2905649.0,657430.0,12.1,11.3,147896.0,2100323.0,141238.0,55606.0,415662.0,44924.0
2016,4,12,1,2608437.0,2971107.0,574759.0,12.1,11.5,259683.0,2136665.0,60103.0,60455.0,409839.0,44362.0
2016,4,13,1,2588092.0,2994164.0,568406.0,11.8,11.6,283755.0,2142003.0,41348.0,52443.0,429814.0,44801.0
2016,4,14,1,2598210.0,3005436.0,601812.0,11.6,11.7,267081.0,2136543.0,61506.0,54390.0,441491.0,44425.0
2016,4,15,1,2534668.0,3031799.0,746748.0,12.8,11.9,154560.0,2130491.0,197514.0,52409.0,452048.0,44777.0
2016,4,16,1,2284957.0,2632573.0,579053.0,12.1,12.0,36234.0,2017286.0,105413.0,47788.0,380199.0,45653.0
2016,4,17,1,2242116.0,2584983.0,546372.0,9.3,12.1,35824.0,2002787.0,53436.0,41603.0,406145.0,45188.0
2016,4,18,1,2642277.0,2893625.0,683842.0,8.9,12.3,155926.0,2053857.0,48035.0,72624.0,519246.0,43937.0
2016,4,19,1,2626627.0,2878519.0,679767.0,11.0,12.4,159791.0,2038961.0,86890.0,78942.0,469996.0,43939.0
2016,4,20,1,2537289.0,2964064.0,818936.0,13.4,12.5,128995.0,2016133.0,244009.0,58211.0,471423.0,45293.0
2016,4,21,1,2494036.0,2862171.0,674232.0,14.5,12.7,160169.0,2027770.0,96934.0,31851.0,498832.0,46615.0
2016,4,22,1,2446661.0,2801240.0,628767.0,13.4,12.8,139031.0,2033442.0,49217.0,40771.0,492305.0,46474.0
2016,4,23,1,2297783.0,2698982.0,662013.0,10.6,12.9,36827.0,2000142.0,150071.0,37154.0,427843.0,46945.0
2016,4,24,1,2346296.0,2582385.0,615956.0,7.5,13.1,33792.0,1932637.0,120632.0,58983.0,390615.0,45726.0
2016,4,25,1,2787687.0,2868197.0,734438.0,8.0,13.2,100417.0,2033342.0,172936.0,63121.0,454587.0,43794.0
2016,4,26,1,2815283.0,3010029.0,711865.0,8.1,13.3,222433.0,2075731.0,147642.0,48122.0,470880.0,45221.0
2016,4,27,1,2861891.0,2996546.0,646395.0,7.5,13.4,274179.0,2075972.0,94613.0,68013.0,438911.0,44858.0
2016,4,28,1,2802852.0,2883984.0,587014.0,8.3,13.6,272963.0,2024007.0,45571.0,64155.0,431705.0,45583.0
2016,4,29,1,2730381.0,2932524.0,688879.0,9.6,13.7,226425.0,2017220.0,123256.0,74613.0,444081.0,46929.0
2016,4,30,1,2490136.0,2609777.0,544797.0,8.6,13.8,73032.0,1991948.0,109541.0,41809.0,344484.0,48963.0
2016,5,1,1,2346996.0,2551519.0,577208.0,8.9,14.0,53049.0,1921262.0,178947.0,63710.0,287850.0,46701.0
2016,5,2,1,2578876.0,2782807.0,629714.0,11.9,14.1,146401.0,2006692.0,95550.0,76227.0,411356.0,46581.0
2016,5,3,1,2530964.0,2792426.0,612851.0,12.3,14.2,155982.0,2023593.0,98968.0,66626.0,400544.0,46713.0
2016,5,4,1,2479847.0,2835809.0,638196.0,12.9,14.3,159177.0,2038436.0,68799.0,87758.0,433148.0,48491.0
2016,5,5,1,2091899.0,2591998.0,619265.0,14.9,14.5,36215.0,1936518.0,155791.0,85737.0,328488.0,49249.0
2016,5,6,1,2131478.0,2625187.0,607797.0,16.5,14.6,34725.0,1982665.0,128527.0,68176.0,361615.0,49479.0
2016,5,7,1,1980448.0,2419819.0,585865.0,17.2,14.7,32235.0,1801719.0,109166.0,65522.0,363069.0,48108.0
2016,5,8,1,1873597.0,2190443.0,538490.0,17.5,14.8,35825.0,1616128.0,140629.0,47914.0,302632.0,47315.0
2016,5,9,1,2252905.0,2560621.0,611958.0,16.7,14.9,83458.0,1865205.0,149177.0,27373.0,388908.0,46500.0
2016,5,10,1,2319116.0,2721950.0,608263.0,16.4,15.1,144275.0,1969412.0,86463.0,55849.0,419121.0,46830.0
2016,5,11,1,2343317.0,2740698.0,578467.0,14.7,15.2,136416.0,2025815.0,30457.0,35466.0,464818.0,47726.0
2016,5,12,1,2363898.0,2756823.0,598981.0,14.2,15.3,135454.0,2022388.0,33196.0,48472.0,468721.0,48592.0
2016,5,13,1,2351897.0,2799443.0,669461.0,14.6,15.4,75743.0,2054239.0,101309.0,36235.0,483945.0,47972.0
2016,5,14,1,2114541.0,2428707.0,681936.0,12.6,15.6,35227.0,1711544.0,148186.0,46513.0,438907.0,48330.0
2016,5,15,1,1996222.0,2171558.0,594253.0,11.7,15.7,35806.0,1541499.0,77422.0,79001.0,390168.0,47662.0
2016,5,16,1,2066498.0,2424391.0,560524.0,12.7,15.8,36440.0,1827427.0,56796.0,65771.0,391154.0,46803.0
2016,5,17,1,2330928.0,2632365.0,592813.0,13.7,15.9,115470.0,1924082.0,26067.0,65636.0,455702.0,45408.0
2016,5,18,1,2352135.0,2756721.0,689015.0,13.6,16.0,125580.0,1942126.0,125997.0,55100.0,463266.0,44652.0
2016,5,19,1,2383366.0,2822667.0,683185.0,12.9,16.1,154354.0,1985128.0,124339.0,56754.0,458377.0,43715.0
2016,5,20,1,2343714.0,2722345.0,655196.0,15.1,16.2,96099.0,1971050.0,85827.0,65445.0,459646.0,44278.0
2016,5,21,1,2029230.0,2497429.0,631211.0,17.9,16.3,38752.0,1827466.0,108089.0,77759.0,399954.0,45409.0
2016,5,22,1,1913243.0,2234693.0,594691.0,14.6,16.4,35483.0,1604519.0,136081.0,35327.0,378467.0,44816.0
2016,5,23,1,2316911.0,2771562.0,688897.0,12.3,16.6,112360.0,1970305.0,125569.0,62633.0,457315.0,43380.0
2016,5,24,1,2364791.0,2678960.0,619876.0,13.0,16.7,118619.0,1940465.0,67152.0,69544.0,439834.0,43346.0
2016,5,25,1,2317704.0,2730579.0,621327.0,14.7,16.8,142603.0,1966649.0,55688.0,64284.0,458554.0,42801.0
2016,5,26,1,2266487.0,2572666.0,597318.0,16.7,16.9,140553.0,1834795.0,39560.0,58040.0,457549.0,42169.0
2016,5,27,1,2228590.0,2701092.0,607115.0,18.6,17.0,101750.0,1992227.0,29629.0,71976.0,461830.0,43680.0
2016,5,28,1,1965571.0,2472136.0,565663.0,17.9,17.1,36870.0,1869603.0,39692.0,59938.0,423829.0,42204.0
2016,5,29,1,1845215.0,2398945.0,586304.0,15.9,17.2,34959.0,1777682.0,83282.0,42065.0,418487.0,42470.0
2016,5,30,1,2247598.0,2738007.0,770994.0,14.9,17.3,53283.0,1913730.0,192303.0,45904.0,489492.0,43295.0
2016,5,31,1,2349298.0,2839999.0,762191.0,14.3,17.4,121417.0,1956391.0,179081.0,41326.0,498396.0,43388.0
2016,6,1,1,2333162.0,2758853.0,656275.0,14.8,17.5,114013.0,1988565.0,88295.0,29237.0,497068.0,41675.0
2016,6,2,1,2357929.0,2744378.0,738631.0,14.5,17.6,70427.0,1935320.0,163798.0,38671.0,494735.0,41427.0
2016,6,3,1,2332329.0,2794037.0,669084.0,14.8,17.7,87051.0,2037902.0,45664.0,45956.0,534434.0,43030.0
2016,6,4,1,2045232.0,2522049.0,628455.0,15.7,17.8,36458.0,1857136.0,25527.0,49069.0,511458.0,42401.0
2016,6,5,1,1881579.0,2395057.0,597071.0,17.1,17.9,36585.0,1761401.0,19245.0,60552.0,474774.0,42500.0
2016,6,6,1,2200467.0,2765755.0,641037.0,19.0,18.0,93122.0,2031596.0,17721.0,67495.0,514648.0,41173.0
2016,6,7,1,2233295.0,2836298.0,652563.0,20.2,18.1,110442.0,2073293.0,28507.0,64353.0,520012.0,39691.0
2016,6,8,1,2234880.0,2791536.0,654177.0,19.6,18.2,61108.0,2076251.0,43624.0,74869.0,494879.0,40805.0
2016,6,9,1,2235006.0,2800964.0,680874.0,19.6,18.3,80525.0,2039565.0,53617.0,78363.0,506830.0,42064.0
2016,6,10,1,2203791.0,2739258.0,638981.0,18.8,18.4,71535.0,2028742.0,34152.0,45792.0,515290.0,43747.0
2016,6,11,1,1953912.0,2559894.0,638596.0,18.0,18.5,38535.0,1882763.0,61797.0,55008.0,477402.0,44389.0
2016,6,12,1,1842217.0,2484160.0,626887.0,17.3,18.6,37221.0,1820052.0,98862.0,50063.0,434533.0,43429.0
2016,6,13,1,2192053.0,2700093.0,692712.0,16.9,18.7,114949.0,1892432.0,121867.0,45988.0,482745.0,42112.0
2016,6,14,1,2229121.0,2733350.0,716119.0,16.0,18.8,149120.0,1868111.0,127361.0,56760.0,491946.0,40052.0
2016,6,15,1,2262953.0,2735534.0,652754.0,15.7,18.9,162434.0,1920346.0,57847.0,57576.0,495448.0,41883.0
2016,6,16,1,2276045.0,2730896.0,599700.0,15.3,19.0,163684.0,1967512.0,38044.0,50482.0,469438.0,41736.0
2016,6,17,1,2253424.0,2765467.0,670743.0,15.5,19.1,78687.0,2016037.0,86106.0,61444.0,480134.0,43059.0
2016,6,18,1,1996621.0,2510827.0,585732.0,15.3,19.1,33045.0,1892050.0,71070.0,55805.0,415054.0,43803.0
2016,6,19,1,1868246.0,2380803.0,557413.0,16.3,19.2,31253.0,1792137.0,61652.0,60100.0,392751.0,42910.0
2016,6,20,1,2230723.0,2695942.0,699762.0,17.0,19.3,52930.0,1943250.0,152899.0,63144.0,442947.0,40772.0
2016,6,21,1,2297276.0,2773347.0,646816.0,19.5,19.4,161859.0,1964672.0,45167.0,63508.0,496958.0,41183.0
2016,6,22,1,2316041.0,2738947.0,664846.0,22.9,19.5,182727.0,1891374.0,44011.0,77692.0,502595.0,40548.0
2016,6,23,1,2325567.0,2660266.0,721860.0,24.2,19.6,184937.0,1753469.0,83407.0,79192.0,518890.0,40371.0
2016,6,24,1,2276862.0,2626311.0,649481.0,21.3,19.7,180738.0,1796092.0,44104.0,62413.0,500106.0,42858.0
2016,6,25,1,1992020.0,2520325.0,632718.0,18.7,19.8,57883.0,1829724.0,79599.0,64772.0,441978.0,46369.0
2016,6,26,1,1855938.0,2355935.0,618961.0,17.7,19.8,32888.0,1704086.0,85018.0,71874.0,414649.0,47420.0
2016,6,27,1,2208232.0,2655845.0,656341.0,18.2,19.9,73321.0,1926183.0,94410.0,67799.0,447086.0,47046.0
2016,6,28,1,2269790.0,2696925.0,652143.0,19.1,20.0,182859.0,1861923.0,51530.0,72312.0,480471.0,47830.0
2016,6,29,1,2288703.0,2615670.0,655914.0,19.0,20.1,134657.0,1825099.0,103224.0,57035.0,447240.0,48415.0
2016,6,30,1,2306647.0,2681057.0,671860.0,19.6,20.1,150955.0,1858242.0,110545.0,58856.0,453363.0,49096.0
2016,7,1,2,2286787.0,2645376.0,673777.0,19.8,20.2,91915.0,1879684.0,133326.0,59629.0,430812.0,50010.0
2016,7,2,2,2005024.0,2476622.0,643948.0,17.8,20.3,34485.0,1798189.0,140319.0,55624.0,397974.0,50031.0
2016,7,3,2,1872599.0,2260641.0,554387.0,17.6,20.4,32977.0,1673277.0,75939.0,69263.0,358540.0,50645.0
2016,7,4,2,2242624.0,2692536.0,547248.0,19.3,20.4,153535.0,1991753.0,23724.0,71304.0,403860.0,48360.0
2016,7,5,2,2305531.0,2708240.0,570235.0,19.8,20.5,130016.0,2007989.0,76234.0,61094.0,384510.0,48397.0
2016,7,6,2,2314172.0,2636547.0,543355.0,19.8,20.6,104981.0,1988211.0,34708.0,81844.0,379026.0,47777.0
2016,7,7,2,2338656.0,2700653.0,519530.0,21.4,20.6,133827.0,2047296.0,20239.0,81606.0,371338.0,46347.0
2016,7,8,2,2327956.0,2709184.0,583577.0,22.1,20.7,100264.0,2025343.0,64733.0,69216.0,402095.0,47533.0
2016,7,9,2,2077110.0,2409175.0,523852.0,22.5,20.7,43149.0,1842174.0,39625.0,79428.0,355923.0,48876.0
2016,7,10,2,1951960.0,2249893.0,507393.0,23.3,20.8,45617.0,1696883.0,75685.0,79148.0,304732.0,47828.0
2016,7,11,2,2276981.0,2546370.0,574726.0,20.7,20.9,75826.0,1895818.0,107012.0,46687.0,374425.0,46602.0
2016,7,12,2,2292713.0,2616494.0,593650.0,18.2,20.9,134415.0,1888429.0,89367.0,46556.0,409914.0,47813.0
2016,7,13,2,2255872.0,2660488.0,612407.0,16.4,20.9,151659.0,1896422.0,112450.0,66744.0,383907.0,49306.0
2016,7,14,2,1948074.0,2498994.0,538889.0,15.8,21.0,48548.0,1911557.0,90761.0,66498.0,330894.0,50736.0
2016,7,15,2,2077706.0,2453903.0,515898.0,17.4,21.0,40178.0,1897827.0,67248.0,85651.0,313728.0,49271.0
2016,7,16,2,1961102.0,2227121.0,466280.0,19.9,21.1,39540.0,1721301.0,44820.0,85631.0,286426.0,49403.0
2016,7,17,2,1868024.0,2139605.0,436878.0,22.5,21.1,47949.0,1654778.0,39300.0,84810.0,265209.0,47559.0
2016,7,18,2,2266997.0,2386713.0,527861.0,24.6,21.1,187621.0,1671231.0,43759.0,83865.0,353941.0,46296.0
2016,7,19,2,2368506.0,2522113.0,549770.0,26.5,21.1,215111.0,1757232.0,69763.0,82898.0,352216.0,44893.0
2016,7,20,2,2366920.0,2494885.0,543044.0,24.0,21.2,217355.0,1734486.0,94281.0,58767.0,344993.0,45003.0
2016,7,21,2,2345835.0,2491617.0,457804.0,21.7,21.2,238514.0,1795299.0,32937.0,54748.0,324362.0,45757.0
2016,7,22,2,2279239.0,2523392.0,455851.0,21.1,21.2,243749.0,1823792.0,41198.0,48434.0,318993.0,47226.0
2016,7,23,2,2008320.0,2351390.0,484335.0,21.0,21.2,75454.0,1791601.0,68567.0,56954.0,311076.0,47738.0
2016,7,24,2,1874412.0,2243403.0,456515.0,21.6,21.2,60349.0,1726539.0,47800.0,70210.0,290592.0,47913.0
2016,7,25,2,2226277.0,2454285.0,494187.0,22.3,21.2,169411.0,1790687.0,38385.0,69495.0,340115.0,46192.0
2016,7,26,2,2270966.0,2518121.0,513056.0,21.3,21.2,214026.0,1791039.0,52232.0,72874.0,342650.0,45300.0
2016,7,27,2,2265730.0,2483916.0,494308.0,20.8,21.2,229144.0,1760464.0,60739.0,67673.0,318705.0,47191.0
2016,7,28,2,2263858.0,2556579.0,497197.0,21.0,21.2,214853.0,1844529.0,81660.0,61043.0,305349.0,49145.0
2016,7,29,2,2220813.0,2423900.0,499309.0,21.4,21.2,95265.0,1829326.0,82895.0,69172.0,297573.0,49669.0
2016,7,30,2,1977122.0,2263092.0,425535.0,20.8,21.2,70072.0,1767485.0,35747.0,61381.0,278321.0,50086.0
2016,7,31,2,1820436.0,2194103.0,405046.0,20.1,21.2,53965.0,1735092.0,46767.0,48601.0,261273.0,48405.0
2016,8,1,2,2052818.0,2370386.0,492351.0,19.7,21.2,80257.0,1797778.0,56307.0,71946.0,317949.0,46149.0
2016,8,2,2,2106744.0,2495706.0,572536.0,20.3,21.1,126977.0,1796193.0,165044.0,67197.0,294441.0,45854.0
2016,8,3,2,2126115.0,2444803.0,532243.0,21.7,21.1,96808.0,1815752.0,131140.0,73846.0,281103.0,46154.0
2016,8,4,2,2114388.0,2332413.0,427134.0,19.2,21.1,104914.0,1800365.0,65745.0,40961.0,272298.0,48130.0
2016,8,5,2,2047046.0,2426442.0,507025.0,18.5,21.0,133139.0,1786278.0,92247.0,71617.0,294215.0,48946.0
2016,8,6,2,1868474.0,2167294.0,469235.0,19.5,21.0,45491.0,1652568.0,67169.0,79352.0,273797.0,48917.0
2016,8,7,2,1777321.0,2032404.0,428948.0,21.6,20.9,43082.0,1560374.0,58478.0,82091.0,240066.0,48313.0
2016,8,8,2,2008803.0,2257782.0,476416.0,20.7,20.9,68502.0,1712864.0,92331.0,71515.0,265369.0,47201.0
2016,8,9,2,2025396.0,2386414.0,448502.0,18.5,20.8,92897.0,1845015.0,85275.0,53120.0,263387.0,46720.0
2016,8,10,2,1998380.0,2456345.0,481361.0,16.5,20.8,71563.0,1903421.0,89874.0,74977.0,269202.0,47308.0
2016,8,11,2,2006558.0,2469751.0,463435.0,17.2,20.7,91950.0,1914366.0,90927.0,76175.0,249729.0,46604.0
2016,8,12,2,2025153.0,2440709.0,432229.0,19.8,20.7,104698.0,1903782.0,41119.0,79599.0,264363.0,47148.0
2016,8,13,2,1896806.0,2068550.0,365293.0,21.7,20.6,42984.0,1660273.0,33526.0,80164.0,204413.0,47190.0
2016,8,14,2,1778501.0,2060443.0,361347.0,22.5,20.5,40975.0,1658121.0,50034.0,78063.0,187791.0,45459.0
2016,8,15,2,1822403.0,2213578.0,408954.0,22.9,20.4,79221.0,1725403.0,84390.0,74694.0,204112.0,45758.0
2016,8,16,2,2071016.0,2303652.0,414963.0,23.2,20.4,128517.0,1760172.0,59301.0,70082.0,241275.0,44305.0
2016,8,17,2,2107368.0,2291384.0,370306.0,22.3,20.3,156565.0,1764513.0,42712.0,50337.0,230311.0,46946.0
2016,8,18,2,2104689.0,2306891.0,386435.0,20.5,20.2,163372.0,1757084.0,52869.0,48102.0,237717.0,47747.0
2016,8,19,2,2096734.0,2300774.0,394931.0,19.9,20.1,157692.0,1748151.0,61886.0,55782.0,229145.0,48118.0
2016,8,20,2,1913657.0,2199429.0,445954.0,19.0,20.0,69234.0,1684241.0,149249.0,39165.0,209895.0,47645.0
2016,8,21,2,1777435.0,2090879.0,483942.0,18.3,19.9,48061.0,1558876.0,183753.0,68861.0,184004.0,47324.0
2016,8,22,2,2108156.0,2314747.0,406423.0,20.7,19.9,129307.0,1779017.0,53911.0,78355.0,227414.0,46743.0
2016,8,23,2,2226286.0,2428198.0,460350.0,23.9,19.8,158446.0,1809402.0,80525.0,77164.0,257106.0,45555.0
2016,8,24,2,2274897.0,2474410.0,453732.0,24.9,19.6,195899.0,1824779.0,73015.0,74741.0,261025.0,44951.0
2016,8,25,2,2308960.0,2481460.0,458207.0,25.5,19.5,182889.0,1840364.0,44283.0,74582.0,294339.0,45003.0
2016,8,26,2,2300649.0,2474498.0,447971.0,25.1,19.4,193249.0,1833278.0,43667.0,70371.0,289347.0,44586.0
2016,8,27,2,2075933.0,2174952.0,383727.0,25.4,19.3,201318.0,1589907.0,55764.0,71258.0,211369.0,45336.0
2016,8,28,2,1908760.0,2055917.0,404417.0,22.5,19.2,140989.0,1510511.0,110330.0,54171.0,193365.0,46551.0
2016,8,29,2,2232851.0,2284061.0,437577.0,20.3,19.1,223502.0,1622982.0,69806.0,48827.0,274310.0,44634.0
2016,8,30,2,2293431.0,2433733.0,408328.0,20.2,19.0,261230.0,1764175.0,53037.0,64841.0,246077.0,44373.0
2016,8,31,2,2319030.0,2472905.0,404830.0,21.3,18.9,259798.0,1808277.0,33275.0,65895.0,260237.0,45423.0
2016,9,1,2,2331397.0,2473513.0,410735.0,21.4,18.8,296605.0,1766173.0,30811.0,72010.0,261816.0,46098.0
2016,9,2,2,2315507.0,2454343.0,391567.0,21.4,18.6,296711.0,1766065.0,26770.0,70757.0,247507.0,46533.0
2016,9,3,2,2051999.0,2245490.0,333389.0,21.8,18.5,166226.0,1745875.0,32178.0,67244.0,187602.0,46365.0
2016,9,4,2,1922644.0,2139085.0,379089.0,21.1,18.4,75272.0,1684724.0,116154.0,46771.0,170380.0,45784.0
2016,9,5,2,2269960.0,2382139.0,424791.0,20.3,18.3,252244.0,1705104.0,53215.0,50963.0,275817.0,44796.0
2016,9,6,2,2347102.0,2494669.0,427066.0,21.7,18.2,316679.0,1750924.0,40179.0,66921.0,276330.0,43636.0
2016,9,7,2,2337874.0,2536407.0,462695.0,22.1,18.0,317168.0,1756544.0,86647.0,72385.0,260904.0,42759.0
2016,9,8,2,2331247.0,2571557.0,470379.0,20.6,17.9,309055.0,1792123.0,119928.0,55521.0,249507.0,45423.0
2016,9,9,2,2304757.0,2501689.0,403915.0,20.2,17.8,291532.0,1806242.0,41870.0,59980.0,255620.0,46445.0
2016,9,10,2,2040340.0,2243416.0,348471.0,20.7,17.7,204344.0,1690601.0,55284.0,62243.0,184615.0,46329.0
2016,9,11,2,1910115.0,2124670.0,288635.0,21.0,17.5,160253.0,1675782.0,18930.0,59800.0,165343.0,44562.0
2016,9,12,2,2280347.0,2498359.0,393640.0,23.3,17.4,288568.0,1816151.0,54487.0,59735.0,236928.0,42490.0
2016,9,13,2,2343070.0,2624157.0,487960.0,23.9,17.3,276689.0,1859508.0,128461.0,53349.0,263207.0,42943.0
2016,9,14,2,2308325.0,2553505.0,426576.0,20.4,17.2,307924.0,1819005.0,93745.0,29430.0,260354.0,43047.0
2016,9,15,2,2279698.0,2523221.0,382250.0,17.7,17.0,308024.0,1832947.0,52911.0,46331.0,238804.0,44204.0
2016,9,16,2,2247218.0,2575649.0,416188.0,16.4,16.9,308291.0,1851170.0,109246.0,32878.0,228536.0,45528.0
2016,9,17,2,1987833.0,2283874.0,390423.0,15.2,16.8,178889.0,1714562.0,122593.0,42780.0,178866.0,46184.0
2016,9,18,2,1885476.0,2153821.0,352274.0,15.8,16.6,142101.0,1659446.0,107395.0,32835.0,165976.0,46068.0
2016,9,19,2,2223423.0,2458365.0,370105.0,16.7,16.5,294554.0,1793706.0,64453.0,41255.0,219513.0,44884.0
2016,9,20,2,2277646.0,2523860.0,348027.0,16.7,16.4,324473.0,1851360.0,29979.0,50135.0,223065.0,44848.0
2016,9,21,2,2280250.0,2521741.0,370581.0,16.2,16.3,326641.0,1824519.0,21372.0,58664.0,245670.0,44875.0
2016,9,22,2,2283439.0,2503968.0,347079.0,16.4,16.1,322526.0,1834363.0,15818.0,59805.0,225188.0,46268.0
2016,9,23,2,2256701.0,2524161.0,354832.0,17.1,16.0,323796.0,1845533.0,11813.0,60432.0,235843.0,46744.0
2016,9,24,2,2001202.0,2264318.0,377296.0,17.6,15.9,169792.0,1717230.0,100315.0,61108.0,169544.0,46329.0
2016,9,25,2,1872199.0,2136336.0,370786.0,17.0,15.7,99463.0,1666087.0,133009.0,42157.0,149215.0,46405.0
2016,9,26,2,2228237.0,2434535.0,388308.0,15.7,15.6,316331.0,1729896.0,35865.0,51965.0,256782.0,43696.0
2016,9,27,2,2294694.0,2464106.0,392002.0,16.9,15.5,344871.0,1727233.0,48042.0,49579.0,250508.0,43873.0
2016,9,28,2,2292341.0,2464404.0,381565.0,17.8,15.3,338466.0,1744373.0,51350.0,56541.0,229507.0,44167.0
2016,9,29,2,2293463.0,2496858.0,440255.0,17.6,15.2,304881.0,1751722.0,128083.0,60530.0,206508.0,45134.0
2016,9,30,2,2271919.0,2397873.0,348081.0,16.4,15.1,304326.0,1745466.0,48118.0,42062.0,211120.0,46781.0
2016,10,1,3,2036959.0,2369749.0,361015.0,15.3,15.0,241987.0,1766747.0,107107.0,36961.0,167868.0,49079.0
2016,10,2,3,1927668.0,2249429.0,341081.0,13.9,14.8,151804.0,1756544.0,105294.0,49631.0,137913.0,48243.0
2016,10,3,3,2275017.0,2434004.0,345042.0,13.3,14.7,283180.0,1805782.0,52086.0,68923.0,179132.0,44901.0
2016,10,4,3,2348502.0,2587964.0,448976.0,14.2,14.6,294503.0,1844485.0,163993.0,64819.0,177192.0,42972.0
2016,10,5,3,2375238.0,2575610.0,469423.0,13.8,14.4,268954.0,1837233.0,209513.0,55949.0,161946.0,42015.0
2016,10,6,3,2430716.0,2508363.0,497608.0,11.3,14.3,289839.0,1720916.0,197005.0,49742.0,206758.0,44103.0
2016,10,7,3,2460255.0,2485996.0,422395.0,11.5,14.2,326782.0,1736819.0,86755.0,51042.0,240718.0,43880.0
2016,10,8,3,2204257.0,2307372.0,283876.0,12.2,14.0,307435.0,1716061.0,61251.0,50633.0,128067.0,43925.0
2016,10,9,3,2116815.0,2288347.0,247674.0,10.8,13.9,252889.0,1787784.0,47519.0,57385.0,100742.0,42028.0
2016,10,10,3,2561824.0,2550719.0,342522.0,9.4,13.8,354857.0,1853340.0,37881.0,60144.0,203979.0,40518.0
2016,10,11,3,2665231.0,2606341.0,377116.0,9.5,13.6,352503.0,1876722.0,64670.0,53636.0,220268.0,38542.0
2016,10,12,3,2731866.0,2687390.0,428243.0,9.4,13.5,352699.0,1906448.0,137893.0,37350.0,214157.0,38843.0
2016,10,13,3,2782183.0,2734761.0,472853.0,10.1,13.4,363314.0,1898594.0,179547.0,26057.0,227331.0,39918.0
2016,10,14,3,2722266.0,2685282.0,398050.0,11.6,13.2,372786.0,1914446.0,70084.0,24376.0,264234.0,39356.0
2016,10,15,3,2352401.0,2528579.0,417221.0,12.6,13.1,312113.0,1799245.0,126751.0,58062.0,190090.0,42318.0
2016,10,16,3,2185510.0,2433943.0,360359.0,13.8,13.0,278313.0,1795271.0,134294.0,40688.0,144330.0,41047.0
2016,10,17,3,2509691.0,2516332.0,337623.0,13.9,12.8,314284.0,1864425.0,40013.0,32070.0,225165.0,40375.0
2016,10,18,3,2590777.0,2619004.0,407252.0,12.4,12.7,327469.0,1884283.0,101610.0,52403.0,212964.0,40275.0
2016,10,19,3,2664273.0,2728209.0,436469.0,11.2,12.6,360057.0,1931683.0,115219.0,41908.0,237492.0,41850.0
2016,10,20,3,2700731.0,2732977.0,457409.0,10.7,12.4,345724.0,1929844.0,92996.0,46311.0,276099.0,42003.0
2016,10,21,3,2707383.0,2739402.0,379923.0,10.2,12.3,371280.0,1988199.0,43397.0,52028.0,242681.0,41817.0
2016,10,22,3,2482419.0,2510434.0,282862.0,9.1,12.1,325194.0,1902378.0,45960.0,51185.0,141964.0,43753.0
2016,10,23,3,2385132.0,2490969.0,326479.0,10.4,12.0,301292.0,1863198.0,132190.0,26955.0,122965.0,44369.0
2016,10,24,3,2626207.0,2627963.0,364726.0,13.9,11.9,340791.0,1922446.0,62039.0,27859.0,231115.0,43713.0
2016,10,25,3,2633202.0,2635199.0,335345.0,13.6,11.7,354240.0,1945614.0,12484.0,28766.0,251052.0,43043.0
2016,10,26,3,2649091.0,2734216.0,375316.0,12.3,11.6,368658.0,1990242.0,25389.0,31729.0,274768.0,43430.0
2016,10,27,3,2674198.0,2770565.0,387779.0,11.4,11.4,375389.0,2007397.0,41392.0,47385.0,254847.0,44155.0
2016,10,28,3,2675734.0,2752144.0,364079.0,10.8,11.3,382822.0,2005243.0,38539.0,49041.0,230908.0,45591.0
2016,10,29,3,2412161.0,2514019.0,329196.0,11.1,11.1,296254.0,1888569.0,70969.0,50961.0,159655.0,47611.0
2016,10,30,3,2269376.0,2454694.0,338550.0,11.3,11.0,253656.0,1862488.0,105713.0,53263.0,132960.0,46614.0
2016,10,31,3,2463233.0,2588551.0,358669.0,11.4,10.8,310703.0,1919179.0,99467.0,54578.0,158137.0,46487.0
2016,11,1,3,2355034.0,2553560.0,256145.0,10.7,10.7,362616.0,1934799.0,38415.0,38612.0,130917.0,48201.0
2016,11,2,3,2707381.0,2702245.0,292818.0,10.3,10.6,397742.0,2011685.0,50171.0,32335.0,161587.0,48725.0
2016,11,3,3,2883597.0,2798821.0,323606.0,7.7,10.4,445921.0,2029294.0,41878.0,38211.0,193801.0,49716.0
2016,11,4,3,2943626.0,2797409.0,313450.0,8.3,10.3,468732.0,2015227.0,69526.0,23330.0,169541.0,51053.0
