,Code INSEE région,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Bioénergies (MW),Production (MW),Energies renouvelables (MW),Année,Mois,Jour,TMin (°C),TMax (°C),TMoy (°C)
8253,28,127687.0,10949.0,348936.0,5507.0,1989.0,638.0,2266.0,370285.0,10400.0,2019,05,12,4.0,15.4,9.7
8254,28,143898.0,14070.0,367705.0,10404.0,2067.0,684.0,2089.0,397019.0,15244.0,2019,05,13,4.42,15.92,10.17
8255,28,141532.0,13801.0,373358.0,11942.0,2083.0,620.0,2316.0,404120.0,16961.0,2019,05,14,6.42,17.04,11.73
8256,28,139668.0,13920.0,370352.0,6967.0,2041.0,655.0,2622.0,396557.0,12285.0,2019,05,15,6.28,17.82,12.05
8257,28,138800.0,13771.0,370207.0,6539.0,1799.0,621.0,2621.0,395558.0,11580.0,2019,05,16,5.82,17.18,11.5
8258,28,137939.0,12887.0,371033.0,2111.0,1099.0,637.0,2606.0,390373.0,6453.0,2019,05,17,7.78,16.22,12.0
8259,28,126368.0,11522.0,370236.0,896.0,788.0,625.0,2527.0,386594.0,4836.0,2019,05,18,9.08,15.4,12.24
8260,28,121672.0,11214.0,366730.0,1783.0,668.0,594.0,2497.0,383486.0,5542.0,2019,05,19,10.3,14.78,12.54
8261,28,136878.0,13752.0,368763.0,2587.0,1213.0,614.0,2469.0,389398.0,6883.0,2019,05,20,10.14,17.6,13.87
8262,28,136541.0,15352.0,369821.0,2164.0,1625.0,652.0,2455.0,392069.0,6896.0,2019,05,21,7.46,19.1,13.28
8263,28,136429.0,15433.0,369661.0,1212.0,1739.0,608.0,2289.0,390942.0,5848.0,2019,05,22,6.16,19.94,13.05
8264,28,133379.0,14585.0,369513.0,2997.0,1423.0,645.0,2627.0,391790.0,7692.0,2019,05,23,8.28,22.18,15.23
8265,28,130495.0,15060.0,369963.0,2616.0,1739.0,672.0,2604.0,392654.0,7631.0,2019,05,24,8.68,18.96,13.82
8266,28,117696.0,15216.0,359701.0,3200.0,1535.0,662.0,2630.0,382944.0,8027.0,2019,05,25,9.76,19.92,14.84
8267,28,112850.0,12859.0,327094.0,7351.0,836.0,665.0,2582.0,351387.0,11434.0,2019,05,26,10.6,17.2,13.9
8268,28,130494.0,14783.0,357830.0,8105.0,1674.0,669.0,2571.0,385632.0,13019.0,2019,05,27,11.96,18.44,15.2
8269,28,133317.0,14927.0,370131.0,10343.0,1511.0,651.0,2584.0,400147.0,15089.0,2019,05,28,9.94,16.04,12.99
8270,28,137583.0,15352.0,365173.0,4082.0,1110.0,498.0,2635.0,388850.0,8325.0,2019,05,29,6.98,16.78,11.88
8271,28,119781.0,13437.0,348977.0,6344.0,1016.0,667.0,2644.0,373085.0,10671.0,2019,05,30,13.04,19.36,16.2
8272,28,122211.0,14164.0,363812.0,822.0,1745.0,654.0,2586.0,383783.0,5807.0,2019,05,31,10.7,23.34,17.02
8273,28,115013.0,13609.0,357031.0,1543.0,2176.0,653.0,2573.0,377585.0,6945.0,2019,06,01,10.18,27.88,19.03
8274,28,106879.0,12629.0,328715.0,7341.0,1692.0,605.0,2586.0,353568.0,12224.0,2019,06,02,13.58,27.72,20.65
8275,28,126084.0,14607.0,360295.0,1869.0,1485.0,649.0,2573.0,381478.0,6576.0,2019,06,03,12.76,20.26,16.51
8276,28,129805.0,15377.0,367106.0,6642.0,906.0,648.0,2600.0,393279.0,10796.0,2019,06,04,11.2,21.64,16.42
8277,28,130758.0,14331.0,364154.0,2605.0,795.0,634.0,2429.0,384948.0,6463.0,2019,06,05,10.72,15.26,12.99
8278,28,131493.0,14151.0,362836.0,2936.0,1754.0,626.0,2644.0,384947.0,7960.0,2019,06,06,7.98,18.98,13.48
8279,28,131293.0,12694.0,353499.0,23103.0,723.0,639.0,2561.0,393219.0,27026.0,2019,06,07,11.4,16.1,13.75
8280,28,118223.0,10006.0,277826.0,21293.0,1457.0,665.0,2391.0,313638.0,25806.0,2019,06,08,10.5,17.98,14.24
8281,28,114047.0,11033.0,341405.0,1100.0,972.0,688.0,2564.0,357762.0,5324.0,2019,06,09,8.6,18.18,13.39
8282,28,119867.0,13347.0,363990.0,3571.0,894.0,712.0,2552.0,385066.0,7729.0,2019,06,10,10.52,14.74,12.63
8283,28,135393.0,14710.0,366734.0,2898.0,1444.0,749.0,2612.0,389147.0,7703.0,2019,06,11,6.4,17.54,11.97
8284,28,136219.0,14665.0,368535.0,1636.0,1179.0,735.0,2627.0,389377.0,6177.0,2019,06,12,8.78,16.92,12.85
8285,28,136272.0,11929.0,365968.0,10310.0,1279.0,705.0,2674.0,392865.0,14968.0,2019,06,13,9.58,18.28,13.93
8286,28,133553.0,9955.0,367030.0,3765.0,1860.0,680.0,2659.0,385949.0,8964.0,2019,06,14,8.24,20.92,14.58
8287,28,115744.0,8203.0,284841.0,7645.0,1320.0,649.0,2568.0,305226.0,12182.0,2019,06,15,9.62,18.96,14.29
8288,28,109710.0,7985.0,331043.0,6619.0,1366.0,570.0,2516.0,350099.0,11071.0,2019,06,16,12.4,20.76,16.58
8289,28,128622.0,9211.0,362120.0,1571.0,1977.0,631.0,2607.0,378117.0,6786.0,2019,06,17,9.42,23.78,16.6
8290,28,130270.0,9470.0,357454.0,3973.0,1393.0,588.0,2613.0,375491.0,8567.0,2019,06,18,12.18,24.32,18.25
8291,28,130947.0,9536.0,350810.0,4157.0,1062.0,664.0,2614.0,368843.0,8497.0,2019,06,19,14.88,22.16,18.52
8292,28,130323.0,9735.0,349905.0,5824.0,1673.0,590.0,2620.0,370347.0,10707.0,2019,06,20,12.18,19.36,15.77
8293,28,128969.0,9833.0,357761.0,2418.0,1877.0,526.0,2609.0,375024.0,7430.0,2019,06,21,8.78,19.86,14.32
8294,28,114884.0,8046.0,336480.0,2736.0,2098.0,519.0,2565.0,352444.0,7918.0,2019,06,22,8.3,22.34,15.32
8295,28,108596.0,7786.0,296779.0,6099.0,1363.0,545.0,2520.0,315092.0,10527.0,2019,06,23,13.28,26.4,19.84
8296,28,128782.0,7817.0,355176.0,4643.0,705.0,532.0,2564.0,371437.0,8444.0,2019,06,24,17.1,22.46,19.78
8297,28,130845.0,8130.0,355595.0,3535.0,1564.0,518.0,2546.0,371888.0,8163.0,2019,06,25,14.82,25.66,20.24
8298,28,132534.0,8588.0,355865.0,11429.0,1846.0,428.0,2521.0,380677.0,16224.0,2019,06,26,16.1,27.44,21.77
8299,28,132574.0,8643.0,351107.0,17484.0,1938.0,389.0,2472.0,382033.0,22283.0,2019,06,27,16.52,27.56,22.04
8300,28,130591.0,8486.0,341896.0,10303.0,1936.0,420.0,2440.0,365481.0,15099.0,2019,06,28,16.74,30.38,23.56
8301,28,117145.0,8286.0,288810.0,6809.0,1959.0,329.0,2377.0,308570.0,11474.0,2019,06,29,16.34,34.9,25.62
8302,28,107985.0,8599.0,288176.0,5961.0,1596.0,319.0,2265.0,306916.0,10141.0,2019,06,30,15.02,22.98,19.0
8303,28,124545.0,9763.0,295911.0,4649.0,1536.0,371.0,2123.0,314353.0,8679.0,2019,07,01,11.86,21.1,16.48
8304,28,127396.0,10119.0,302964.0,3976.0,1941.0,345.0,2148.0,321493.0,8410.0,2019,07,02,9.42,22.54,15.98
8305,28,126535.0,10285.0,301031.0,12215.0,2051.0,338.0,1815.0,327735.0,16419.0,2019,07,03,11.24,22.7,16.97
8306,28,127746.0,10221.0,300918.0,6293.0,2028.0,332.0,1744.0,321536.0,10397.0,2019,07,04,11.9,24.6,18.25
8307,28,128160.0,10291.0,303925.0,1412.0,1985.0,275.0,1925.0,319813.0,5597.0,2019,07,05,11.22,28.3,19.76
8308,28,115548.0,8784.0,298970.0,1093.0,1870.0,313.0,2161.0,313191.0,5437.0,2019,07,06,13.62,27.3,20.46
8309,28,108476.0,8745.0,298407.0,2110.0,1656.0,305.0,2117.0,313340.0,6188.0,2019,07,07,12.6,24.56,18.58
8310,28,125877.0,10090.0,302781.0,5010.0,1970.0,261.0,1737.0,321849.0,8978.0,2019,07,08,12.38,23.08,17.73
8311,28,128105.0,10638.0,296221.0,3732.0,2010.0,155.0,1728.0,314484.0,7625.0,2019,07,09,10.26,24.0,17.13
8312,28,129473.0,10497.0,297074.0,743.0,1804.0,129.0,1705.0,311952.0,4381.0,2019,07,10,10.66,26.4,18.53
8313,28,129802.0,10500.0,304595.0,1698.0,1563.0,210.0,1709.0,320275.0,5180.0,2019,07,11,15.96,26.66,21.31
8314,28,127090.0,10468.0,304691.0,5358.0,1232.0,203.0,2055.0,324007.0,8848.0,2019,07,12,13.56,24.08,18.82
8315,28,112977.0,10543.0,283923.0,3638.0,1553.0,218.0,1913.0,301788.0,7322.0,2019,07,13,12.42,23.98,18.2
8316,28,106220.0,10388.0,289215.0,8648.0,1336.0,226.0,1711.0,311524.0,11921.0,2019,07,14,12.66,21.74,17.2
8317,28,125034.0,10767.0,302039.0,4359.0,1672.0,293.0,1259.0,320389.0,7583.0,2019,07,15,10.9,21.68,16.29
8318,28,127885.0,10435.0,304318.0,1663.0,1844.0,265.0,1202.0,319727.0,4974.0,2019,07,16,9.42,24.86,17.14
8319,28,128106.0,22531.0,303740.0,1303.0,1730.0,302.0,1192.0,330798.0,4527.0,2019,07,17,10.28,25.38,17.83
8320,28,127740.0,27808.0,301198.0,4559.0,889.0,331.0,1144.0,335929.0,6923.0,2019,07,18,13.0,21.78,17.39
8321,28,127129.0,12055.0,302132.0,3659.0,1423.0,335.0,1093.0,320697.0,6510.0,2019,07,19,12.78,25.54,19.16
8322,28,114574.0,10294.0,297520.0,9273.0,1357.0,326.0,1064.0,319834.0,12020.0,2019,07,20,16.94,24.18,20.56
8323,28,107803.0,10470.0,301224.0,2354.0,1650.0,320.0,1015.0,317033.0,5339.0,2019,07,21,11.6,25.54,18.57
8324,28,127655.0,10376.0,299205.0,1265.0,1899.0,323.0,1015.0,314083.0,4502.0,2019,07,22,12.62,28.54,20.58
8325,28,130425.0,9856.0,301710.0,6248.0,1867.0,282.0,1003.0,320966.0,9400.0,2019,07,23,15.9,36.48,26.19
8326,28,130882.0,9744.0,300360.0,6161.0,1738.0,278.0,1191.0,319472.0,9368.0,2019,07,24,19.22,32.86,26.04
8327,28,131073.0,9856.0,299509.0,7301.0,1476.0,256.0,1522.0,319920.0,10555.0,2019,07,25,19.2,38.72,28.96
8328,28,125995.0,11109.0,301259.0,3941.0,696.0,258.0,1557.0,318820.0,6452.0,2019,07,26,18.16,24.28,21.22
8329,28,110356.0,11951.0,239464.0,6017.0,1352.0,333.0,1713.0,260830.0,9415.0,2019,07,27,15.46,22.42,18.94
8330,28,103637.0,12739.0,232084.0,9041.0,1612.0,231.0,1933.0,257640.0,12817.0,2019,07,28,13.72,22.9,18.31
8331,28,119979.0,15524.0,239644.0,5582.0,1845.0,287.0,1947.0,264829.0,9661.0,2019,07,29,10.04,27.74,18.89
8332,28,121489.0,14250.0,240766.0,22325.0,1043.0,301.0,1945.0,280630.0,25614.0,2019,07,30,15.52,22.78,19.15
8333,28,120887.0,15268.0,191750.0,9716.0,1135.0,303.0,2018.0,220190.0,13172.0,2019,07,31,13.22,23.4,18.31
8334,28,120422.0,15126.0,203023.0,1727.0,1445.0,342.0,2280.0,223943.0,5794.0,2019,08,01,13.8,23.82,18.81
8335,28,119015.0,15534.0,241511.0,1764.0,1963.0,329.0,2618.0,263719.0,6674.0,2019,08,02,12.52,25.12,18.82
8336,28,108196.0,14955.0,238433.0,2742.0,1565.0,330.0,2673.0,260698.0,7310.0,2019,08,03,13.06,25.36,19.21
8337,28,102679.0,14629.0,236063.0,4976.0,1340.0,303.0,2563.0,259874.0,9182.0,2019,08,04,14.88,28.1,21.49
8338,28,114122.0,14894.0,238435.0,4902.0,1061.0,278.0,2538.0,262108.0,8779.0,2019,08,05,14.2,24.14,19.17
8339,28,116164.0,14747.0,239088.0,2497.0,956.0,289.0,2436.0,260013.0,6178.0,2019,08,06,14.46,21.96,18.21
8340,28,114573.0,13775.0,236849.0,5071.0,1686.0,375.0,2558.0,260314.0,9690.0,2019,08,07,14.28,24.68,19.48
8341,28,116063.0,13690.0,238276.0,1527.0,1364.0,409.0,2605.0,257871.0,5905.0,2019,08,08,13.7,27.74,20.72
8342,28,115120.0,12017.0,237468.0,18826.0,1097.0,420.0,2617.0,272445.0,22960.0,2019,08,09,17.98,24.74,21.36
8343,28,103838.0,10130.0,170205.0,26448.0,1589.0,433.0,2569.0,211374.0,31039.0,2019,08,10,16.96,24.16,20.56
8344,28,99810.0,9945.0,159755.0,7120.0,1219.0,334.0,2506.0,180879.0,11179.0,2019,08,11,12.36,22.54,17.45
8345,28,110423.0,10527.0,240163.0,6677.0,1342.0,326.0,2543.0,261578.0,10888.0,2019,08,12,10.18,20.28,15.23
8346,28,113758.0,12160.0,245210.0,5691.0,1068.0,360.0,2656.0,267145.0,9775.0,2019,08,13,9.34,19.16,14.25
8347,28,113488.0,11960.0,233677.0,10832.0,995.0,347.0,2619.0,260430.0,14793.0,2019,08,14,10.48,21.74,16.11
8348,28,102396.0,10222.0,226202.0,17523.0,1159.0,414.0,2640.0,258160.0,21736.0,2019,08,15,15.18,21.9,18.54
8349,28,110121.0,12196.0,241572.0,10298.0,1120.0,415.0,2651.0,268252.0,14484.0,2019,08,16,11.76,22.04,16.9
8350,28,106410.0,11005.0,234948.0,10341.0,470.0,434.0,2616.0,259814.0,13861.0,2019,08,17,16.64,20.04,18.34
8351,28,102116.0,10977.0,234051.0,7984.0,1335.0,460.0,2634.0,257441.0,12413.0,2019,08,18,13.7,21.46,17.58
8352,28,114156.0,13505.0,242403.0,9360.0,1599.0,381.0,2617.0,269865.0,13957.0,2019,08,19,11.1,21.66,16.38
8353,28,117010.0,15813.0,242235.0,3418.0,1772.0,428.0,2644.0,266310.0,8262.0,2019,08,20,10.34,21.12,15.73
8354,28,118242.0,15572.0,242401.0,903.0,1916.0,431.0,2668.0,263891.0,5918.0,2019,08,21,7.88,23.28,15.58
8355,28,118954.0,15666.0,231343.0,1292.0,1997.0,327.0,2648.0,253273.0,6264.0,2019,08,22,9.58,24.68,17.13
8356,28,118697.0,11494.0,218870.0,2340.0,1981.0,324.0,2711.0,237720.0,7356.0,2019,08,23,10.48,26.6,18.54
8357,28,109692.0,10539.0,239456.0,2731.0,1854.0,321.0,2693.0,257594.0,7599.0,2019,08,24,11.92,30.8,21.36
8358,28,104987.0,10321.0,242293.0,2644.0,1881.0,319.0,2601.0,260059.0,7445.0,2019,08,25,13.92,29.86,21.89
8359,28,122973.0,11528.0,243389.0,996.0,1735.0,337.0,2657.0,260642.0,5725.0,2019,08,26,14.2,29.34,21.77
8360,28,126779.0,12443.0,243920.0,2036.0,1587.0,299.0,2672.0,262957.0,6594.0,2019,08,27,15.44,31.48,23.46
8361,28,126893.0,15635.0,243810.0,1790.0,844.0,312.0,2692.0,265083.0,5638.0,2019,08,28,15.58,22.82,19.2
8362,28,126069.0,16514.0,241767.0,2703.0,1710.0,306.0,2699.0,265699.0,7418.0,2019,08,29,13.32,22.88,18.1
8363,28,125480.0,16263.0,242729.0,893.0,1860.0,316.0,2726.0,264787.0,5795.0,2019,08,30,8.68,26.22,17.45
8364,28,111097.0,15348.0,236390.0,8577.0,1521.0,332.0,2739.0,264907.0,13169.0,2019,08,31,12.04,24.68,18.36
8365,28,106840.0,14714.0,241561.0,4953.0,1643.0,325.0,2624.0,265820.0,9545.0,2019,09,01,12.3,20.94,16.62
8366,28,123020.0,15872.0,242778.0,2885.0,1827.0,352.0,2621.0,266335.0,7685.0,2019,09,02,8.34,21.34,14.84
8367,28,126935.0,15543.0,243603.0,3269.0,1396.0,321.0,2563.0,266695.0,7549.0,2019,09,03,9.34,21.7,15.52
8368,28,126462.0,14510.0,241190.0,12820.0,1187.0,325.0,2129.0,272161.0,16461.0,2019,09,04,9.12,20.54,14.83
8369,28,128785.0,15733.0,237500.0,7714.0,1016.0,211.0,2152.0,264326.0,11093.0,2019,09,05,11.0,17.72,14.36
8370,28,129991.0,15796.0,238570.0,7145.0,1262.0,305.0,2249.0,265327.0,10961.0,2019,09,06,5.54,19.5,12.52
8371,28,116308.0,15315.0,233615.0,5239.0,1040.0,372.0,2491.0,258072.0,9142.0,2019,09,07,11.92,18.64,15.28
8372,28,111241.0,13980.0,243280.0,3427.0,1495.0,376.0,2452.0,265010.0,7750.0,2019,09,08,8.02,17.76,12.89
8373,28,131611.0,15601.0,243709.0,3396.0,777.0,326.0,2304.0,266113.0,6803.0,2019,09,09,5.78,18.6,12.19
8374,28,132116.0,12091.0,243567.0,1495.0,1542.0,257.0,2246.0,261198.0,5540.0,2019,09,10,8.28,21.08,14.68
8375,28,130824.0,11107.0,241411.0,8799.0,1068.0,149.0,2147.0,264681.0,12163.0,2019,09,11,10.26,21.44,15.85
8376,28,130257.0,10713.0,241201.0,5740.0,689.0,246.0,2235.0,260824.0,8910.0,2019,09,12,16.16,22.04,19.1
8377,28,128534.0,11262.0,241236.0,2996.0,855.0,356.0,2635.0,259340.0,6842.0,2019,09,13,12.68,21.56,17.12
8378,28,113358.0,11239.0,240950.0,4272.0,1557.0,372.0,2749.0,261139.0,8950.0,2019,09,14,12.62,24.06,18.34
8379,28,107211.0,11092.0,233290.0,889.0,1624.0,357.0,2723.0,249975.0,5593.0,2019,09,15,9.58,25.1,17.34
8380,28,125441.0,11277.0,240727.0,1646.0,1247.0,354.0,2704.0,257955.0,5951.0,2019,09,16,9.76,23.14,16.45
8381,28,127247.0,11261.0,240475.0,4515.0,1048.0,351.0,2690.0,260340.0,8604.0,2019,09,17,14.76,20.96,17.86
8382,28,126740.0,11269.0,171061.0,12254.0,1761.0,344.0,2710.0,199399.0,17069.0,2019,09,18,9.42,19.26,14.34
8383,28,126811.0,12306.0,135435.0,12233.0,1759.0,362.0,2700.0,164795.0,17054.0,2019,09,19,9.5,19.54,14.52
8384,28,124855.0,11569.0,176587.0,14570.0,1780.0,356.0,2730.0,207592.0,19436.0,2019,09,20,8.54,22.74,15.64
8385,28,112645.0,10374.0,173763.0,11327.0,1638.0,341.0,2581.0,200024.0,15887.0,2019,09,21,11.16,27.72,19.44
8386,28,105792.0,9624.0,174380.0,10587.0,757.0,366.0,2299.0,198013.0,14009.0,2019,09,22,15.4,21.04,18.22
8387,28,124485.0,11046.0,177138.0,11017.0,977.0,412.0,2288.0,202878.0,14694.0,2019,09,23,11.3,20.4,15.85
8388,28,128105.0,10180.0,177369.0,16882.0,787.0,361.0,2290.0,207869.0,20320.0,2019,09,24,14.56,19.86,17.21
8389,28,131114.0,9412.0,166696.0,16260.0,595.0,486.0,2277.0,195726.0,19618.0,2019,09,25,13.04,18.32,15.68
8390,28,131520.0,8764.0,171341.0,16288.0,522.0,438.0,2120.0,199473.0,19368.0,2019,09,26,15.02,18.98,17.0
8391,28,128588.0,7078.0,175282.0,19375.0,1192.0,487.0,2320.0,205734.0,23374.0,2019,09,27,12.74,19.56,16.15
8392,28,116725.0,6729.0,167814.0,20426.0,1053.0,445.0,2296.0,198763.0,24220.0,2019,09,28,12.9,19.48,16.19
8393,28,111011.0,6317.0,138141.0,31617.0,650.0,420.0,2298.0,179443.0,34985.0,2019,09,29,14.08,19.96,17.02
8394,28,131807.0,4808.0,144977.0,12118.0,971.0,451.0,2184.0,165509.0,15724.0,2019,09,30,10.98,19.02,15.0
8395,28,130798.0,4898.0,135218.0,18499.0,735.0,446.0,2275.0,162071.0,21955.0,2019,10,01,14.28,19.22,16.75
8396,28,135976.0,5578.0,177955.0,9312.0,1096.0,477.0,2244.0,196662.0,13129.0,2019,10,02,9.76,14.96,12.36
8397,28,144380.0,5429.0,176522.0,5699.0,1084.0,481.0,2311.0,191526.0,9575.0,2019,10,03,3.22,15.02,9.12
8398,28,138769.0,4345.0,172223.0,20867.0,657.0,483.0,2380.0,200955.0,24387.0,2019,10,04,10.92,16.36,13.64
8399,28,123937.0,3892.0,175039.0,2696.0,657.0,502.0,2520.0,185306.0,6375.0,2019,10,05,12.16,17.48,14.82
8400,28,114394.0,3595.0,176625.0,19420.0,1278.0,410.0,2512.0,203840.0,23620.0,2019,10,06,12.36,17.18,14.77
8401,28,136661.0,3628.0,166111.0,11002.0,653.0,459.0,2487.0,184340.0,14601.0,2019,10,07,10.06,16.28,13.17
8402,28,136725.0,3691.0,115653.0,12007.0,632.0,556.0,2425.0,134964.0,15620.0,2019,10,08,11.96,16.66,14.31
8403,28,139673.0,3615.0,114626.0,21724.0,1037.0,589.0,2386.0,143977.0,25736.0,2019,10,09,9.74,15.54,12.64
8404,28,140256.0,3807.0,140296.0,14362.0,1339.0,522.0,2356.0,162682.0,18579.0,2019,10,10,10.4,17.24,13.82
8405,28,136198.0,3496.0,171230.0,20434.0,627.0,556.0,2445.0,198788.0,24062.0,2019,10,11,11.54,18.86,15.2
8406,28,120889.0,3536.0,170257.0,14217.0,883.0,546.0,2489.0,191928.0,18135.0,2019,10,12,12.38,19.2,15.79
8407,28,114751.0,4429.0,174108.0,14801.0,435.0,539.0,2619.0,196931.0,18394.0,2019,10,13,12.96,20.18,16.57
8408,28,133454.0,23058.0,163597.0,9685.0,586.0,541.0,2754.0,200221.0,13566.0,2019,10,14,11.88,20.82,16.35
8409,28,137279.0,26136.0,114838.0,9064.0,796.0,528.0,2802.0,154164.0,13190.0,2019,10,15,10.34,15.9,13.12
8410,28,141488.0,7103.0,112344.0,20663.0,269.0,573.0,2787.0,143739.0,24292.0,2019,10,16,9.84,15.1,12.47
8411,28,142779.0,5210.0,112200.0,9485.0,912.0,538.0,2628.0,130973.0,13563.0,2019,10,17,8.76,16.78,12.77
8412,28,139603.0,5558.0,114418.0,24950.0,1229.0,506.0,2716.0,149377.0,29401.0,2019,10,18,9.32,15.82,12.57
8413,28,128165.0,7778.0,114104.0,8988.0,877.0,613.0,2846.0,135206.0,13324.0,2019,10,19,9.64,15.28,12.46
8414,28,126635.0,7807.0,116235.0,5048.0,400.0,614.0,2874.0,132978.0,8936.0,2019,10,20,8.88,12.82,10.85
8415,28,148350.0,8044.0,138740.0,7193.0,705.0,632.0,2794.0,158108.0,11324.0,2019,10,21,9.56,13.94,11.75
8416,28,153476.0,8345.0,179161.0,625.0,880.0,643.0,2749.0,192403.0,4897.0,2019,10,22,6.02,13.86,9.94
8417,28,149361.0,8100.0,176790.0,4964.0,597.0,628.0,2599.0,193678.0,8788.0,2019,10,23,9.02,15.34,12.18
8418,28,148038.0,8318.0,175949.0,9806.0,424.0,647.0,2410.0,197554.0,13287.0,2019,10,24,9.58,15.14,12.36
8419,28,147474.0,8094.0,172233.0,18043.0,478.0,676.0,2607.0,202131.0,21804.0,2019,10,25,9.18,17.36,13.27
8420,28,125894.0,7683.0,120768.0,26253.0,1017.0,644.0,2967.0,159332.0,30881.0,2019,10,26,11.68,20.22,15.95
8421,28,129406.0,7747.0,135327.0,6937.0,315.0,645.0,2911.0,153882.0,10808.0,2019,10,27,7.32,10.2,8.76
8422,28,163361.0,8710.0,159371.0,8648.0,446.0,613.0,2905.0,180693.0,12612.0,2019,10,28,5.68,10.82,8.25
8423,28,168198.0,8663.0,163995.0,11633.0,274.0,486.0,2869.0,187920.0,15262.0,2019,10,29,7.94,10.44,9.19
8424,28,170738.0,9879.0,164179.0,6754.0,305.0,479.0,2889.0,184485.0,10427.0,2019,10,30,7.68,10.0,8.84
8425,28,164470.0,10477.0,161976.0,3988.0,263.0,682.0,2920.0,180306.0,7853.0,2019,10,31,8.66,12.08,10.37
8426,28,138351.0,13949.0,160383.0,15767.0,279.0,799.0,2747.0,193924.0,19592.0,2019,11,01,10.22,17.24,13.73
8427,28,133960.0,13691.0,160702.0,28652.0,600.0,887.0,2895.0,207427.0,33034.0,2019,11,02,10.56,13.72,12.14
8428,28,135384.0,13837.0,154116.0,12284.0,525.0,916.0,2895.0,184573.0,16620.0,2019,11,03,8.54,13.4,10.97
8429,28,155154.0,15423.0,158624.0,18484.0,709.0,968.0,2858.0,197066.0,23019.0,2019,11,04,8.56,13.32,10.94
8430,28,164488.0,16749.0,171723.0,5757.0,628.0,995.0,2827.0,198679.0,10207.0,2019,11,05,6.52,12.38,9.45
8431,28,165528.0,17019.0,173047.0,4273.0,383.0,835.0,2714.0,198271.0,8205.0,2019,11,06,7.58,11.64,9.61
8432,28,168980.0,16713.0,174228.0,14909.0,897.0,645.0,2762.0,210154.0,19213.0,2019,11,07,5.78,10.58,8.18
8433,28,176643.0,16924.0,175290.0,2977.0,723.0,614.0,2790.0,199318.0,7104.0,2019,11,08,3.1,9.92,6.51
8434,28,167791.0,16592.0,174073.0,8152.0,570.0,803.0,2900.0,203090.0,12425.0,2019,11,09,1.38,8.94,5.16
8435,28,160352.0,16498.0,172275.0,3864.0,418.0,951.0,2824.0,196830.0,8057.0,2019,11,10,4.82,8.38,6.6
8436,28,161535.0,16184.0,177589.0,16834.0,554.0,943.0,2850.0,214954.0,21181.0,2019,11,11,4.88,9.74,7.31
8437,28,184961.0,30568.0,179441.0,15083.0,543.0,974.0,2756.0,229365.0,19356.0,2019,11,12,4.0,8.34,6.17
8438,28,187028.0,43997.0,180343.0,11719.0,673.0,1006.0,2864.0,240602.0,16262.0,2019,11,13,3.72,9.72,6.72
8439,28,192670.0,44964.0,179477.0,10231.0,896.0,1006.0,2863.0,239437.0,14996.0,2019,11,14,2.78,7.84,5.31
8440,28,204724.0,41876.0,181439.0,5608.0,190.0,1010.0,2844.0,232967.0,9652.0,2019,11,15,0.68,5.78,3.23
8441,28,184127.0,44415.0,181364.0,3260.0,303.0,886.0,2849.0,233077.0,7298.0,2019,11,16,2.66,7.36,5.01
8442,28,175259.0,41847.0,182045.0,1083.0,426.0,943.0,2886.0,229230.0,5338.0,2019,11,17,2.88,7.74,5.31
8443,28,192328.0,37209.0,181788.0,6125.0,329.0,960.0,2785.0,229196.0,10199.0,2019,11,18,2.66,8.88,5.77
8444,28,198205.0,43972.0,181772.0,3335.0,764.0,1076.0,2815.0,233734.0,7990.0,2019,11,19,1.0,8.04,4.52
8445,28,206410.0,47064.0,181709.0,10869.0,830.0,1122.0,2817.0,244411.0,15638.0,2019,11,20,-0.52,6.52,3.0
8446,28,209214.0,45945.0,182335.0,10572.0,377.0,1085.0,2861.0,243175.0,14895.0,2019,11,21,0.68,7.66,4.17
8447,28,190086.0,38461.0,181102.0,19427.0,602.0,1017.0,2910.0,243519.0,23956.0,2019,11,22,4.64,11.36,8.0
8448,28,166795.0,16973.0,181146.0,11583.0,156.0,968.0,2840.0,213666.0,15547.0,2019,11,23,8.38,10.82,9.6
8449,28,159020.0,17110.0,180823.0,5049.0,457.0,1024.0,2603.0,207066.0,9133.0,2019,11,24,5.74,9.66,7.7
8450,28,176204.0,18412.0,181468.0,13820.0,234.0,1080.0,2363.0,217377.0,17497.0,2019,11,25,7.3,11.48,9.39
8451,28,172863.0,18792.0,178224.0,19867.0,184.0,1076.0,2499.0,220642.0,23626.0,2019,11,26,9.26,13.16,11.21
8452,28,174045.0,18545.0,177648.0,27476.0,207.0,1084.0,2864.0,227824.0,31631.0,2019,11,27,8.92,11.78,10.35
8453,28,176316.0,18582.0,176650.0,19837.0,277.0,1065.0,2923.0,219334.0,24102.0,2019,11,28,9.02,11.82,10.42
8454,28,181056.0,19264.0,177426.0,3046.0,311.0,1056.0,2920.0,204023.0,7333.0,2019,11,29,6.96,9.88,8.42
8455,28,175978.0,17990.0,174737.0,12851.0,294.0,1069.0,2945.0,209886.0,17159.0,2019,11,30,4.28,7.62,5.95
8456,28,178829.0,17863.0,173823.0,13671.0,283.0,1098.0,2844.0,209582.0,17896.0,2019,12,01,3.3,5.52,4.41
8457,28,200792.0,33745.0,175778.0,4083.0,785.0,1017.0,2778.0,218186.0,8663.0,2019,12,02,0.36,8.06,4.21
